chr	fragmentMid1	fragmentMid2	p_value
21	15455000	14885000	1
21	15455000	14895000	1
21	15455000	14905000	1
21	15455000	14915000	1
21	15455000	14925000	1
21	15455000	14935000	1
21	15455000	14945000	1
21	15455000	14955000	1
21	15455000	14965000	1
21	15455000	14975000	1
21	15455000	14985000	1
21	15455000	14995000	1
21	15455000	15005000	1
21	15455000	15015000	1
21	15455000	15025000	1
21	15455000	15035000	1
21	15455000	15045000	1
21	15455000	15055000	1
21	15455000	15065000	1
21	15455000	15075000	1
21	15455000	15085000	1
21	15455000	15095000	1
21	15455000	15105000	1
21	15455000	15115000	1
21	15455000	15125000	1
21	15455000	15135000	1
21	15455000	15145000	1
21	15455000	15155000	1
21	15455000	15165000	1
21	15455000	15175000	1
21	15455000	15185000	1
21	15455000	15195000	1
21	15455000	15205000	1
21	15455000	15215000	1
21	15455000	15225000	0.8759626
21	15455000	15235000	0.8853354
21	15455000	15245000	1
21	15455000	15255000	0.9023618
21	15455000	15265000	0.9103293
21	15455000	15275000	1
21	15455000	15285000	1
21	15455000	15295000	1
21	15455000	15305000	1
21	15455000	15315000	0.9514132
21	15455000	15325000	0.8292875
21	15455000	15335000	0.852805
21	15455000	15345000	0.8751124
21	15455000	15355000	0.8982502
21	15455000	15365000	0.9851684
21	15455000	15375000	0.8437301
21	15455000	15385000	0.4205185
21	15455000	15395000	0.9303735
21	15455000	15405000	0.2247819
21	15455000	15415000	0.008242318
21	15455000	15425000	0.002479752
21	15455000	15435000	0.247011
21	15465000	13465000	1
21	15465000	13475000	1
21	15465000	13485000	1
21	15465000	13495000	1
21	15465000	13505000	1
21	15465000	13515000	1
21	15465000	13525000	1
21	15465000	13535000	1
21	15465000	13545000	1
21	15465000	13555000	1
21	15465000	13565000	1
21	15465000	13575000	1
21	15465000	13585000	1
21	15465000	13595000	1
21	15465000	13605000	1
21	15465000	13615000	1
21	15465000	13625000	1
21	15465000	13635000	1
21	15465000	13645000	1
21	15465000	13655000	1
21	15465000	13665000	1
21	15465000	13675000	1
21	15465000	13685000	1
21	15465000	13695000	1
21	15465000	13705000	1
21	15465000	13715000	1
21	15465000	13725000	1
21	15465000	13735000	1
21	15465000	13745000	1
21	15465000	13755000	1
21	15465000	13765000	1
21	15465000	13775000	1
21	15465000	13785000	1
21	15465000	13795000	1
21	15465000	13805000	1
21	15465000	13815000	1
21	15465000	13825000	1
21	15465000	13835000	1
21	15465000	13845000	1
21	15465000	13855000	1
21	15465000	13865000	1
21	15465000	13875000	1
21	15465000	13885000	1
21	15465000	13895000	1
21	15465000	13905000	1
21	15465000	13915000	1
21	15465000	13925000	1
21	15465000	13935000	1
21	15465000	13945000	1
21	15465000	13955000	1
21	15465000	13965000	1
21	15465000	13975000	1
21	15465000	13985000	1
21	15465000	13995000	1
21	15465000	14005000	1
21	15465000	14015000	1
21	15465000	14025000	1
21	15465000	14035000	1
21	15465000	14045000	1
21	15465000	14055000	1
21	15465000	14065000	1
21	15465000	14075000	1
21	15465000	14085000	1
21	15465000	14095000	1
21	15465000	14105000	1
21	15465000	14115000	1
21	15465000	14125000	1
21	15465000	14135000	1
21	15465000	14145000	1
21	15465000	14155000	1
21	15465000	14165000	1
21	15465000	14175000	1
21	15465000	14185000	1
21	15465000	14195000	1
21	15465000	14205000	1
21	15465000	14215000	1
21	15465000	14225000	1
21	15465000	14235000	1
21	15465000	14245000	1
21	15465000	14255000	1
21	15465000	14265000	1
21	15465000	14275000	1
21	15465000	14285000	1
21	15465000	14295000	1
21	15465000	14305000	1
21	15465000	14315000	1
21	15465000	14325000	1
21	15465000	14335000	1
21	15465000	14345000	1
21	15465000	14355000	0.3069366
21	15465000	14365000	0.3096499
21	15465000	14375000	1
21	15465000	14385000	1
21	15465000	14395000	1
21	15465000	14405000	1
21	15465000	14415000	1
21	15465000	14425000	1
21	15465000	14435000	1
21	15465000	14445000	1
21	15465000	14455000	1
21	15465000	14465000	1
21	15465000	14475000	1
21	15465000	14485000	1
21	15465000	14495000	1
21	15465000	14505000	1
21	15465000	14515000	1
21	15465000	14525000	1
21	15465000	14535000	1
21	15465000	14545000	1
21	15465000	14555000	1
21	15465000	14565000	1
21	15465000	14575000	1
21	15465000	14585000	1
21	15465000	14595000	1
21	15465000	14605000	1
21	15465000	14615000	1
21	15465000	14625000	1
21	15465000	14635000	1
21	15465000	14645000	1
21	15465000	14655000	1
21	15465000	14665000	0.42551
21	15465000	14675000	1
21	15465000	14685000	1
21	15465000	14695000	1
21	15465000	14705000	0.4476706
21	15465000	14715000	1
21	15465000	14725000	1
21	15465000	14735000	1
21	15465000	14745000	1
21	15465000	14755000	1
21	15465000	14765000	1
21	15465000	14775000	1
21	15465000	14785000	0.4969956
21	15465000	14795000	0.5035989
21	15465000	14805000	1
21	15465000	14815000	1
21	15465000	14825000	1
21	15465000	14835000	1
21	15465000	14845000	1
21	15465000	14855000	1
21	15465000	14865000	1
21	15465000	14875000	1
21	15465000	14885000	1
21	15465000	14895000	1
21	15465000	14905000	1
21	15465000	14915000	1
21	15465000	14925000	1
21	15465000	14935000	1
21	15465000	14945000	1
21	15465000	14955000	1
21	15465000	14965000	1
21	15465000	14975000	1
21	15465000	14985000	1
21	15465000	14995000	1
21	15465000	15005000	1
21	15465000	15015000	1
21	15465000	15025000	1
21	15465000	15035000	1
21	15465000	15045000	1
21	15465000	15055000	1
21	15465000	15065000	1
21	15465000	15075000	1
21	15465000	15085000	1
21	15465000	15095000	1
21	15465000	15105000	1
21	15465000	15115000	1
21	15465000	15125000	1
21	15465000	15135000	1
21	15465000	15145000	1
21	15465000	15155000	1
21	15465000	15165000	1
21	15465000	15175000	1
21	15465000	15185000	1
21	15465000	15195000	1
21	15465000	15205000	0.845083
21	15465000	15215000	0.1315263
21	15465000	15225000	0.326134
21	15465000	15235000	0.6170748
21	15465000	15245000	0.8853354
21	15465000	15255000	0.8941179
21	15465000	15265000	1
21	15465000	15275000	1
21	15465000	15285000	1
21	15465000	15295000	0.9262371
21	15465000	15305000	1
21	15465000	15315000	0.9429384
21	15465000	15325000	0.8044668
21	15465000	15335000	0.9593905
21	15465000	15345000	0.9665231
21	15465000	15355000	0.9728987
21	15465000	15365000	0.8982502
21	15465000	15375000	1
21	15465000	15385000	0.6841229
21	15465000	15395000	0.4205185
21	15465000	15405000	0.1364388
21	15465000	15415000	0.0385605
21	15465000	15425000	0.06385838
21	15465000	15435000	0.9922586
21	15465000	15445000	0.8927248
21	15475000	13475000	1
21	15475000	13485000	1
21	15475000	13495000	1
21	15475000	13505000	1
21	15475000	13515000	1
21	15475000	13525000	1
21	15475000	13535000	1
21	15475000	13545000	1
21	15475000	13555000	1
21	15475000	13565000	1
21	15475000	13575000	1
21	15475000	13585000	1
21	15475000	13595000	1
21	15475000	13605000	1
21	15475000	13615000	1
21	15475000	13625000	1
21	15475000	13635000	1
21	15475000	13645000	1
21	15475000	13655000	1
21	15475000	13665000	1
21	15475000	13675000	1
21	15475000	13685000	1
21	15475000	13695000	1
21	15475000	13705000	1
21	15475000	13715000	1
21	15475000	13725000	1
21	15475000	13735000	1
21	15475000	13745000	1
21	15475000	13755000	1
21	15475000	13765000	1
21	15475000	13775000	1
21	15475000	13785000	1
21	15475000	13795000	1
21	15475000	13805000	1
21	15475000	13815000	1
21	15475000	13825000	1
21	15475000	13835000	1
21	15475000	13845000	1
21	15475000	13855000	1
21	15475000	13865000	1
21	15475000	13875000	1
21	15475000	13885000	1
21	15475000	13895000	1
21	15475000	13905000	1
21	15475000	13915000	1
21	15475000	13925000	1
21	15475000	13935000	1
21	15475000	13945000	1
21	15475000	13955000	1
21	15475000	13965000	1
21	15475000	13975000	1
21	15475000	13985000	1
21	15475000	13995000	1
21	15475000	14005000	1
21	15475000	14015000	1
21	15475000	14025000	1
21	15475000	14035000	1
21	15475000	14045000	1
21	15475000	14055000	1
21	15475000	14065000	1
21	15475000	14075000	1
21	15475000	14085000	1
21	15475000	14095000	1
21	15475000	14105000	1
21	15475000	14115000	1
21	15475000	14125000	1
21	15475000	14135000	1
21	15475000	14145000	1
21	15475000	14155000	1
21	15475000	14165000	1
21	15475000	14175000	1
21	15475000	14185000	1
21	15475000	14195000	1
21	15475000	14205000	1
21	15475000	14215000	1
21	15475000	14225000	1
21	15475000	14235000	1
21	15475000	14245000	1
21	15475000	14255000	1
21	15475000	14265000	1
21	15475000	14275000	1
21	15475000	14285000	1
21	15475000	14295000	1
21	15475000	14305000	1
21	15475000	14315000	1
21	15475000	14325000	1
21	15475000	14335000	1
21	15475000	14345000	1
21	15475000	14355000	1
21	15475000	14365000	1
21	15475000	14375000	1
21	15475000	14385000	1
21	15475000	14395000	1
21	15475000	14405000	1
21	15475000	14415000	1
21	15475000	14425000	1
21	15475000	14435000	1
21	15475000	14445000	0.330074
21	15475000	14455000	1
21	15475000	14465000	1
21	15475000	14475000	1
21	15475000	14485000	1
21	15475000	14495000	1
21	15475000	14505000	1
21	15475000	14515000	1
21	15475000	14525000	1
21	15475000	14535000	1
21	15475000	14545000	1
21	15475000	14555000	1
21	15475000	14565000	1
21	15475000	14575000	1
21	15475000	14585000	1
21	15475000	14595000	1
21	15475000	14605000	0.08892191
21	15475000	14615000	1
21	15475000	14625000	0.4002466
21	15475000	14635000	1
21	15475000	14645000	1
21	15475000	14655000	0.4150794
21	15475000	14665000	1
21	15475000	14675000	1
21	15475000	14685000	1
21	15475000	14695000	1
21	15475000	14705000	1
21	15475000	14715000	1
21	15475000	14725000	1
21	15475000	14735000	1
21	15475000	14745000	1
21	15475000	14755000	1
21	15475000	14765000	1
21	15475000	14775000	0.4840681
21	15475000	14785000	1
21	15475000	14795000	0.4969956
21	15475000	14805000	1
21	15475000	14815000	1
21	15475000	14825000	0.5170715
21	15475000	14835000	1
21	15475000	14845000	1
21	15475000	14855000	1
21	15475000	14865000	1
21	15475000	14875000	1
21	15475000	14885000	1
21	15475000	14895000	1
21	15475000	14905000	1
21	15475000	14915000	1
21	15475000	14925000	1
21	15475000	14935000	1
21	15475000	14945000	1
21	15475000	14955000	1
21	15475000	14965000	1
21	15475000	14975000	1
21	15475000	14985000	1
21	15475000	14995000	1
21	15475000	15005000	1
21	15475000	15015000	1
21	15475000	15025000	1
21	15475000	15035000	1
21	15475000	15045000	1
21	15475000	15055000	1
21	15475000	15065000	1
21	15475000	15075000	1
21	15475000	15085000	1
21	15475000	15095000	1
21	15475000	15105000	1
21	15475000	15115000	1
21	15475000	15125000	1
21	15475000	15135000	1
21	15475000	15145000	1
21	15475000	15155000	1
21	15475000	15165000	1
21	15475000	15175000	1
21	15475000	15185000	1
21	15475000	15195000	1
21	15475000	15205000	0.8342837
21	15475000	15215000	1
21	15475000	15225000	0.8557287
21	15475000	15235000	1
21	15475000	15245000	0.8759626
21	15475000	15255000	1
21	15475000	15265000	0.6563667
21	15475000	15275000	1
21	15475000	15285000	1
21	15475000	15295000	0.7135001
21	15475000	15305000	0.7339442
21	15475000	15315000	1
21	15475000	15325000	0.9429384
21	15475000	15335000	0.582254
21	15475000	15345000	1
21	15475000	15355000	0.9665231
21	15475000	15365000	0.9728987
21	15475000	15375000	0.9790979
21	15475000	15385000	0.6066278
21	15475000	15395000	0.4981435
21	15475000	15405000	0.4205185
21	15475000	15415000	0.9800604
21	15475000	15425000	0.00356324
21	15475000	15435000	0.9862603
21	15475000	15445000	0.9773552
21	15475000	15455000	0.02001408
21	15485000	13485000	1
21	15485000	13495000	1
21	15485000	13505000	1
21	15485000	13515000	1
21	15485000	13525000	1
21	15485000	13535000	1
21	15485000	13545000	1
21	15485000	13555000	1
21	15485000	13565000	1
21	15485000	13575000	1
21	15485000	13585000	1
21	15485000	13595000	1
21	15485000	13605000	1
21	15485000	13615000	1
21	15485000	13625000	1
21	15485000	13635000	1
21	15485000	13645000	1
21	15485000	13655000	1
21	15485000	13665000	1
21	15485000	13675000	1
21	15485000	13685000	1
21	15485000	13695000	1
21	15485000	13705000	1
21	15485000	13715000	1
21	15485000	13725000	1
21	15485000	13735000	1
21	15485000	13745000	1
21	15485000	13755000	1
21	15485000	13765000	1
21	15485000	13775000	1
21	15485000	13785000	1
21	15485000	13795000	1
21	15485000	13805000	1
21	15485000	13815000	1
21	15485000	13825000	1
21	15485000	13835000	1
21	15485000	13845000	1
21	15485000	13855000	1
21	15485000	13865000	1
21	15485000	13875000	1
21	15485000	13885000	1
21	15485000	13895000	1
21	15485000	13905000	1
21	15485000	13915000	1
21	15485000	13925000	1
21	15485000	13935000	1
21	15485000	13945000	1
21	15485000	13955000	1
21	15485000	13965000	1
21	15485000	13975000	1
21	15485000	13985000	1
21	15485000	13995000	1
21	15485000	14005000	1
21	15485000	14015000	1
21	15485000	14025000	1
21	15485000	14035000	1
21	15485000	14045000	1
21	15485000	14055000	1
21	15485000	14065000	1
21	15485000	14075000	1
21	15485000	14085000	1
21	15485000	14095000	1
21	15485000	14105000	1
21	15485000	14115000	1
21	15485000	14125000	1
21	15485000	14135000	1
21	15485000	14145000	1
21	15485000	14155000	1
21	15485000	14165000	1
21	15485000	14175000	1
21	15485000	14185000	1
21	15485000	14195000	1
21	15485000	14205000	1
21	15485000	14215000	1
21	15485000	14225000	1
21	15485000	14235000	1
21	15485000	14245000	1
21	15485000	14255000	1
21	15485000	14265000	1
21	15485000	14275000	1
21	15485000	14285000	1
21	15485000	14295000	1
21	15485000	14305000	1
21	15485000	14315000	1
21	15485000	14325000	1
21	15485000	14335000	1
21	15485000	14345000	1
21	15485000	14355000	1
21	15485000	14365000	1
21	15485000	14375000	1
21	15485000	14385000	1
21	15485000	14395000	1
21	15485000	14405000	1
21	15485000	14415000	1
21	15485000	14425000	1
21	15485000	14435000	1
21	15485000	14445000	1
21	15485000	14455000	1
21	15485000	14465000	1
21	15485000	14475000	1
21	15485000	14485000	1
21	15485000	14495000	1
21	15485000	14505000	1
21	15485000	14515000	1
21	15485000	14525000	1
21	15485000	14535000	1
21	15485000	14545000	1
21	15485000	14555000	1
21	15485000	14565000	1
21	15485000	14575000	1
21	15485000	14585000	0.3776525
21	15485000	14595000	1
21	15485000	14605000	1
21	15485000	14615000	1
21	15485000	14625000	1
21	15485000	14635000	1
21	15485000	14645000	1
21	15485000	14655000	1
21	15485000	14665000	1
21	15485000	14675000	1
21	15485000	14685000	1
21	15485000	14695000	1
21	15485000	14705000	1
21	15485000	14715000	1
21	15485000	14725000	1
21	15485000	14735000	1
21	15485000	14745000	1
21	15485000	14755000	1
21	15485000	14765000	1
21	15485000	14775000	1
21	15485000	14785000	0.4840681
21	15485000	14795000	1
21	15485000	14805000	1
21	15485000	14815000	0.5035989
21	15485000	14825000	0.1606666
21	15485000	14835000	1
21	15485000	14845000	1
21	15485000	14855000	1
21	15485000	14865000	1
21	15485000	14875000	0.5449944
21	15485000	14885000	1
21	15485000	14895000	1
21	15485000	14905000	1
21	15485000	14915000	1
21	15485000	14925000	1
21	15485000	14935000	1
21	15485000	14945000	0.5965914
21	15485000	14955000	0.6042558
21	15485000	14965000	1
21	15485000	14975000	1
21	15485000	14985000	1
21	15485000	14995000	1
21	15485000	15005000	1
21	15485000	15015000	1
21	15485000	15025000	1
21	15485000	15035000	1
21	15485000	15045000	1
21	15485000	15055000	1
21	15485000	15065000	1
21	15485000	15075000	1
21	15485000	15085000	1
21	15485000	15095000	1
21	15485000	15105000	1
21	15485000	15115000	1
21	15485000	15125000	1
21	15485000	15135000	1
21	15485000	15145000	1
21	15485000	15155000	1
21	15485000	15165000	1
21	15485000	15175000	1
21	15485000	15185000	1
21	15485000	15195000	1
21	15485000	15205000	1
21	15485000	15215000	1
21	15485000	15225000	0.845083
21	15485000	15235000	1
21	15485000	15245000	1
21	15485000	15255000	1
21	15485000	15265000	1
21	15485000	15275000	1
21	15485000	15285000	0.9023618
21	15485000	15295000	1
21	15485000	15305000	0.7135001
21	15485000	15315000	1
21	15485000	15325000	0.934469
21	15485000	15335000	0.9429384
21	15485000	15345000	0.9514132
21	15485000	15355000	0.9593905
21	15485000	15365000	1
21	15485000	15375000	0.9728987
21	15485000	15385000	0.9790979
21	15485000	15395000	0.1337938
21	15485000	15405000	0.6841229
21	15485000	15415000	0.0825346
21	15485000	15425000	0.03626477
21	15485000	15435000	0.7910992
21	15485000	15445000	0.1842416
21	15485000	15455000	0.247011
21	15485000	15465000	3.319926e-05
21	15495000	13495000	1
21	15495000	13505000	1
21	15495000	13515000	1
21	15495000	13525000	1
21	15495000	13535000	1
21	15495000	13545000	1
21	15495000	13555000	1
21	15495000	13565000	1
21	15495000	13575000	1
21	15495000	13585000	1
21	15495000	13595000	1
21	15495000	13605000	1
21	15495000	13615000	1
21	15495000	13625000	1
21	15495000	13635000	1
21	15495000	13645000	1
21	15495000	13655000	1
21	15495000	13665000	1
21	15495000	13675000	1
21	15495000	13685000	1
21	15495000	13695000	1
21	15495000	13705000	1
21	15495000	13715000	1
21	15495000	13725000	1
21	15495000	13735000	1
21	15495000	13745000	1
21	15495000	13755000	1
